year,MI_PRINX,offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,beat,apt_office_prefix,apt_office_num,location,MinOfucr,MinOfibr_code,dispo_code,MaxOfnum_victims,Shift,Avg Day,loc_type,UC2 Literal,neighborhood,npu,x,y
2016,4377910,160201294,01/20/2016,01/19/2016,21:00:00,01/19/2016,22:00:00,107,,,1889 NORTH AVE NW,0690,2399,,1,Eve,Tue,13,LARCENY-NON VEHICLE,Grove Park,J,-84.449079999999995,33.768689999999999
2016,4377912,160201577,01/20/2016,01/06/2016,14:30:00,01/07/2016,14:00:00,208,,,3350 PEACHTREE RD NE,0690,2399,,1,Unk,Thu,5,LARCENY-NON VEHICLE,North Buckhead,B,-84.368489999999994,33.847920000000002
2016,4377913,160201607,01/20/2016,01/11/2016,00:00:00,01/20/2016,12:34:00,402,,D,1043 SPARKS ST SW,0511,2202,,1,Unk,Unk,26,BURGLARY-RESIDENCE,Oakland City,S,-84.421589999999995,33.727359999999997
2016,4377914,160201646,01/20/2016,01/17/2016,08:00:00,01/17/2016,17:00:00,506,,,650 PONCE DE LEON AVE NE @HOME DEPOT - PONCE,0640,2305,,1,Day,Sun,18,LARCENY-FROM VEHICLE,Midtown,E,-84.365610000000004,33.77469
2016,4377916,160201748,01/20/2016,01/20/2016,13:30:00,01/20/2016,13:40:00,602,,,551 LINWOOD AVE,0690,2399,,1,Day,Wed,99,LARCENY-NON VEHICLE,Poncey-Highland,N,-84.355959999999996,33.769579999999998
2016,4377917,160201782,01/20/2016,01/20/2016,14:00:00,01/20/2016,14:06:00,301,,,817 DILL AVE SW,0511,2202,,1,Day,Wed,20,BURGLARY-RESIDENCE,Capitol View,X,-84.414619999999999,33.718539999999997
2016,4377918,160201792,01/20/2016,01/20/2016,09:30:00,01/20/2016,12:10:00,414,,,3755 CARMIA DR SW,0690,2399,,1,Day,Wed,99,LARCENY-NON VEHICLE,Princeton Lakes,P,-84.509079999999997,33.655709999999999
2016,4377919,160201801,01/20/2016,01/20/2016,09:30:00,01/20/2016,11:00:00,208,,,3330 PIEDMONT RD NE,0670,2308,,1,Day,Wed,99,LARCENY-NON VEHICLE,Buckhead Forest,B,-84.374619999999993,33.845640000000003
2016,4377920,160201807,01/20/2016,01/20/2016,13:30:00,01/20/2016,13:30:00,404,,,1462 STOKES AVE SW,0710,2404,,1,Day,Wed,20,AUTO THEFT,Westview,T,-84.435689999999994,33.740659999999998
2016,4377921,160201854,01/20/2016,01/17/2016,13:00:00,01/20/2016,14:30:00,609,,,1206 MERLIN AVE SE,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Edgewood,O,-84.348010000000002,33.749519999999997
2016,4377922,160201856,01/20/2016,01/20/2016,13:00:00,01/20/2016,14:00:00,302,,,860 WELCH ST SW,0410,1314,,1,Day,Wed,13,AGG ASSAULT,Pittsburgh,V,-84.404820000000001,33.731479999999998
2016,4377923,160201864,01/20/2016,01/20/2016,14:51:00,01/20/2016,16:00:00,211,,,2625 PIEDMONT RD NE,0670,2308,,1,Eve,Wed,8,LARCENY-NON VEHICLE,Piedmont Heights,F,-84.366900000000001,33.806269999999998
2016,4377924,160201883,01/20/2016,01/20/2016,14:55:00,01/20/2016,15:00:00,511,,,65 ALABAMA ST SW,0341,1206,,1,Day,Wed,99,ROBBERY-PEDESTRIAN,Downtown,M,-84.389920000000004,33.752580000000002
2016,4377925,160201889,01/20/2016,01/10/2016,00:50:00,01/20/2016,15:00:00,409,,,3260 MOUNT GILEAD RD SW,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Southwest,R,-84.494770000000003,33.697980000000001
2016,4377927,160201933,01/20/2016,01/20/2016,15:00:00,01/20/2016,15:30:00,201,,,2555 BOLTON RD NW,0630,2303,,1,Eve,Wed,,LARCENY-NON VEHICLE,,C,-84.451880000000003,33.820279999999997
2016,4377928,160201939,01/20/2016,01/19/2016,17:00:00,01/20/2016,11:00:00,312,,2005,183 MOUNT ZION RD SE,0650,2304,,1,Unk,Wed,26,LARCENY-FROM VEHICLE,Glenrose Heights,Z,-84.385069999999999,33.67268
2016,4377929,160201988,01/20/2016,01/20/2016,15:00:00,01/20/2016,15:42:00,101,,1605,565 GREENSFERRY AVE SW,0311,1204,,1,Eve,Wed,20,ROBBERY-PEDESTRIAN,The Villages at Castleberry H,T,-84.406750000000002,33.746510000000001
2016,4377930,160202078,01/20/2016,01/19/2016,19:00:00,01/20/2016,06:30:00,107,,,2070 DETROIT AVE NW,0640,2305,,1,Morn,Wed,13,LARCENY-FROM VEHICLE,Grove Park,J,-84.455449999999999,33.766849999999998
2016,4377931,160202258,01/20/2016,01/19/2016,18:30:00,01/19/2016,19:00:00,210,,FLOOR,3399 PEACHTREE RD NE,0650,2304,,1,Eve,Tue,18,LARCENY-FROM VEHICLE,Lenox,B,-84.363690000000005,33.849139999999998
2016,4377932,160202358,01/20/2016,01/20/2016,12:15:00,01/20/2016,16:15:00,103,APT,516B,800 W MARIETTA ST NW,0511,2202,,1,Day,Wed,26,BURGLARY-RESIDENCE,English Avenue,L,-84.415139999999994,33.78022
2016,4377933,160202393,01/20/2016,01/19/2016,12:00:00,01/20/2016,17:00:00,507,,C32,445 MARKHAM STREET SW,0511,2202,,2,Unk,Wed,20,BURGLARY-RESIDENCE,Castleberry Hill,M,-84.400689999999997,33.752740000000003
2016,4377934,160202483,01/20/2016,01/20/2016,17:54:00,01/20/2016,18:37:00,307,,,279 HILLTOP DR SW,0511,2202,10,1,Eve,Wed,20,BURGLARY-RESIDENCE,Lakewood Heights,Y,-84.398589999999999,33.699379999999998
2016,4377935,160202497,01/20/2016,01/20/2016,06:30:00,01/20/2016,17:57:00,409,,179,2900 LANDRUM DR SW,0511,2202,,1,Day,Wed,26,BURGLARY-RESIDENCE,Southwest,R,-84.483720000000005,33.706229999999998
2016,4377936,160202562,01/20/2016,01/20/2016,15:35:00,01/20/2016,18:10:00,505,,,814 JUNIPER ST NE,0640,2305,,1,Eve,Wed,18,LARCENY-FROM VEHICLE,Midtown,E,-84.383170000000007,33.776760000000003
2016,4377938,160202669,01/20/2016,01/20/2016,18:45:00,01/20/2016,18:50:00,108,,,1977 MARTIN L KING JR DR NW,0311,1212,,1,Eve,Wed,23,ROBBERY-PEDESTRIAN,,I,-84.447670000000002,33.75065
2016,4377939,160202803,01/20/2016,01/20/2016,19:00:00,01/20/2016,20:00:00,604,,,591 EDGEWOOD AVE SE,0640,2305,,3,Eve,Wed,18,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.368039999999993,33.753979999999999
2016,4377940,160202851,01/20/2016,01/20/2016,17:40:00,01/20/2016,19:30:00,303,,,565 NORTHSIDE DR SW,0640,2305,,3,Eve,Wed,5,LARCENY-FROM VEHICLE,Adair Park,V,-84.408540000000002,33.739350000000002
2016,4377941,160202852,01/20/2016,01/20/2016,19:00:00,01/20/2016,19:30:00,602,,3306,112 KROG ST,0640,2305,,1,Eve,Wed,20,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.380250000000004,33.771169999999998
2016,4377942,160202866,01/20/2016,01/20/2016,19:35:00,01/20/2016,19:37:00,502,,,1375 PEACHTREE ST NE,0660,2317,,1,Eve,Wed,21,LARCENY-NON VEHICLE,Midtown,E,-84.385580000000004,33.792670000000001
2016,4377943,160202885,01/20/2016,01/20/2016,19:45:00,01/20/2016,21:00:00,608,,,1522 DEKALB AVE NE,0640,2305,,1,Eve,Wed,18,LARCENY-FROM VEHICLE,Candler Park,N,-84.338160000000002,33.762830000000001
2016,4377944,160202914,01/20/2016,01/20/2016,19:15:00,01/20/2016,20:30:00,503,,,1078 PIEDMONT AVE NE,0640,2305,,1,Eve,Wed,13,LARCENY-FROM VEHICLE,Midtown,E,-84.37912,33.784080000000003
2016,4377945,160202930,01/20/2016,01/20/2016,20:20:00,01/20/2016,20:24:00,206,,,3230 W ANDREWS DR,0315,1207,,2,Eve,Wed,20,ROBBERY-RESIDENCE,Peachtree Heights West,B,-84.394239999999996,33.843069999999997
2016,4377946,160202997,01/20/2016,01/20/2016,19:35:00,01/20/2016,20:45:00,606,,,176 SAVANNAH ST SE,0710,2404,,1,Eve,Wed,13,AUTO THEFT,Cabbagetown,N,-84.367260000000002,33.749839999999999
2016,4377947,160203018,01/20/2016,01/20/2016,12:00:00,01/20/2016,21:08:00,407,,5321,751 FAIRBURN RD SW,0710,2404,,1,Eve,Wed,18,AUTO THEFT,Fairburn Mays,H,-84.510589999999993,33.734540000000003
2016,4377949,160203028,01/20/2016,01/20/2016,19:05:00,01/20/2016,21:15:00,203,,,1530 CARROLL DR NW,0650,2304,,1,Eve,Wed,18,LARCENY-FROM VEHICLE,Hills Park,D,-84.438540000000003,33.801859999999998
2016,4377950,160203048,01/20/2016,01/20/2016,21:20:00,01/20/2016,21:24:00,311,APT,14J,532 CLEVELAND AVE SW,0311,1212,,1,Eve,Wed,18,ROBBERY-PEDESTRIAN,Hammond Park,X,-84.405900000000003,33.681159999999998
2016,4377951,160203061,01/21/2016,01/20/2016,21:25:00,01/20/2016,21:30:00,414,,,3391 FAIRBURN RD SW,0312,1201,,1,Eve,Wed,7,ROBBERY-COMMERCIAL,Ben Hill,P,-84.523259999999993,33.664360000000002
2016,4377952,160203069,01/20/2016,01/20/2016,12:00:00,01/20/2016,21:30:00,312,,,240 MOUNT ZION RD SW,0640,2305,,1,Eve,Wed,29,LARCENY-FROM VEHICLE,Glenrose Heights,Z,-84.396979999999999,33.672449999999998
2016,4377953,160203116,01/20/2016,01/20/2016,21:50:00,01/20/2016,22:10:00,502,,,58 S PRADO NE,0311,1204,,1,Eve,Wed,13,ROBBERY-PEDESTRIAN,Ansley Park,E,-84.376729999999995,33.791110000000003
2016,4377954,160203135,01/20/2016,01/20/2016,20:30:00,01/20/2016,21:45:00,502,,,500 10TH ST NE,0640,2305,,5,Eve,Wed,13,LARCENY-FROM VEHICLE,,E,-84.369219999999999,33.782229999999998
2016,4377955,160203136,01/20/2016,01/20/2016,22:18:00,01/20/2016,22:31:00,207,,,2140 PEACHTREE RD NW @BROOKWOOD HOTEL,0640,2305,,1,Eve,Wed,21,LARCENY-FROM VEHICLE,,C,-84.393799999999999,33.813009999999998
2016,4377956,160203148,01/20/2016,01/20/2016,22:32:00,01/20/2016,22:55:00,609,,,1275 CAROLINE ST NE,0630,2303,,1,Eve,Wed,8,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001
2016,4377957,160203186,01/20/2016,01/20/2016,21:44:00,01/20/2016,22:59:00,606,,,1106 HARDEE ST NE,0690,2399,,1,Eve,Wed,13,LARCENY-NON VEHICLE,Reynoldstown,N,-84.351479999999995,33.755650000000003
2016,4377958,160203280,01/20/2016,01/20/2016,21:00:00,01/20/2016,23:00:00,505,,,64 3RD ST NW,0640,2305,,3,Eve,Wed,13,LARCENY-FROM VEHICLE,Midtown,E,-84.389510000000001,33.773690000000002
2016,4377959,160208050,01/20/2016,01/20/2016,17:20:00,01/20/2016,17:43:00,706,,,6 000 NORTH TERMINAL PKWY,0670,2308,,1,Eve,Wed,,LARCENY-NON VEHICLE,,,-84.447699999999998,33.641840000000002
2016,4377960,160210100,01/21/2016,01/21/2016,00:37:00,01/21/2016,00:38:00,508,,,267 MARIETTA ST NW,0640,2305,,1,Morn,Thu,18,LARCENY-FROM VEHICLE,Downtown,M,-84.394689999999997,33.760710000000003
2016,4377961,160210157,01/21/2016,01/21/2016,01:03:00,01/21/2016,01:03:00,508,,,135 ANDREW YOUNG INTERNA BLVD NW,0640,2305,,1,Morn,Thu,18,LARCENY-FROM VEHICLE,Downtown,M,-84.391779999999997,33.760019999999997
2016,4377962,160210204,01/21/2016,01/21/2016,01:25:00,01/21/2016,01:30:00,508,,,267 MARIETTA ST NW,0710,2404,,1,Morn,Thu,18,AUTO THEFT,Downtown,M,-84.394689999999997,33.760710000000003
2016,4377963,160210974,01/21/2016,01/21/2016,06:00:00,01/21/2016,08:00:00,409,,,2324 CASCADE RD SW,0650,2304,,1,Day,Thu,18,LARCENY-FROM VEHICLE,Adams Park,R,-84.464619999999996,33.72186
2016,4377964,160210977,01/21/2016,01/21/2016,08:20:00,01/21/2016,08:23:00,312,,Y-39,50 MOUNT ZION RD SE,0710,2404,,1,Day,Thu,13,AUTO THEFT,Glenrose Heights,Z,-84.387060000000005,33.67286
2016,4377965,160211039,01/21/2016,01/21/2016,08:45:00,01/21/2016,08:45:00,409,,,3113 CAMPBELLTON RD SW,0640,2305,,1,Day,Thu,23,LARCENY-FROM VEHICLE,Southwest,R,-84.490979999999993,33.692610000000002
2016,4377966,160211077,01/21/2016,01/20/2016,21:00:00,01/21/2016,08:30:00,612,,,670 CLIFTON RD SE,0710,2404A,,1,Morn,Thu,20,AUTO THEFT,East Atlanta,W,-84.329660000000004,33.735880000000002
2016,4377967,160211143,01/21/2016,01/16/2016,10:26:00,01/19/2016,14:52:00,201,,100,3290 NORTHSIDE PKWY NW,0670,2308,10,1,Unk,Unk,5,LARCENY-NON VEHICLE,,C,-84.426680000000005,33.845260000000003
2016,4377968,160211153,01/21/2016,01/20/2016,23:00:00,01/21/2016,09:00:00,612,,,1625 CECILE AVE SE,0710,2404,,1,Morn,Thu,13,AUTO THEFT,East Atlanta,W,-84.334149999999994,33.73368
2016,4377969,160211165,01/21/2016,01/16/2016,22:30:00,01/17/2016,07:30:00,414,,7305,3725 PRINCETON LAKES PKWY SW,0640,2305,,1,Morn,Sun,20,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.508769999999998,33.657769999999999
2016,4377970,160211167,01/21/2016,01/20/2016,20:00:00,01/21/2016,09:00:00,605,,,745 HANSELL ST SE,0710,2404,,1,Morn,Thu,20,AUTO THEFT,Grant Park,W,-84.363339999999994,33.738810000000001
2016,4377971,160211206,01/21/2016,01/21/2016,09:20:00,01/21/2016,09:36:00,404,,,1670 S OLYMPIAN WAY SW,0710,2404,,1,Day,Thu,13,AUTO THEFT,Westview,T,-84.442440000000005,33.735810000000001
2016,4377972,160211252,01/21/2016,01/21/2016,09:54:00,01/21/2016,09:57:00,509,,,75 JOHN WESLEY DOBBS AVENUE,0312,1201,,2,Day,Thu,,ROBBERY-COMMERCIAL,Downtown,M,-84.385189999999994,33.756839999999997
2016,4377973,160211261,01/21/2016,01/21/2016,08:40:00,01/21/2016,08:46:00,311,,,374 CLEVELAND AVE,0710,2404,30,1,Day,Thu,23,AUTO THEFT,Hammond Park,X,-84.400260000000003,33.68112
2016,4377974,160211303,01/21/2016,01/18/2016,08:00:00,01/21/2016,10:00:00,114,,,451 FAIRLOCK LN NW,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Fairburn Heights,H,-84.507660000000001,33.76755
2016,4377975,160211342,01/21/2016,01/20/2016,19:00:00,01/21/2016,09:30:00,303,,,620 IRA ST SW,0511,2202,,1,Morn,Thu,20,BURGLARY-RESIDENCE,Mechanicsville,V,-84.399770000000004,33.738
2016,4377976,160211383,01/21/2016,01/20/2016,19:00:00,01/21/2016,10:30:00,213,,,1801 WELLBOURNE DR NE,0511,2202,,1,Morn,Thu,20,BURGLARY-RESIDENCE,Morningside/Lenox Park,F,-84.359800000000007,33.80397
2016,4377977,160211396,01/21/2016,01/16/2016,23:05:00,01/16/2016,23:15:00,303,,,704 PRYOR ST SW,0311,1204,,2,Morn,Sat,13,ROBBERY-PEDESTRIAN,Mechanicsville,V,-84.394620000000003,33.73565
2016,4377978,160211417,02/10/2016,01/21/2016,02:15:00,01/21/2016,08:00:00,506,,14,360 PONCE DE LEON,0670,2308,,1,Morn,Thu,26,LARCENY-NON VEHICLE,Midtown,E,-84.375479999999996,33.772410000000001
2016,4377979,160211527,01/21/2016,01/20/2016,19:00:00,01/21/2016,08:00:00,406,,,1249 OAKCREST DR SW,0650,2304,,1,Morn,Thu,20,LARCENY-FROM VEHICLE,Magnum Manor,I,-84.491839999999996,33.723790000000001
2016,4377980,160211611,01/21/2016,01/21/2016,12:47:00,01/21/2016,11:58:00,311,,342,2788 FORREST HILLS DR SW,0670,2308,20,1,Day,Thu,14,LARCENY-NON VEHICLE,Hammond Park,X,-84.399199999999993,33.677849999999999
2016,4377981,160211620,01/21/2016,01/20/2016,08:00:00,01/21/2016,09:00:00,406,,,4342 CREEK VALLEY CT SW,0430,1315,,1,Unk,Wed,,AGG ASSAULT,Elmco Estates,P,-84.530839999999998,33.690939999999998
2016,4377982,160211741,01/21/2016,01/21/2016,12:00:00,01/21/2016,12:41:00,310,,,2083 MEADOR AVE SE,0690,2399,,1,Day,Thu,20,LARCENY-NON VEHICLE,Swallow Circle/Baywood,Z,-84.380459999999999,33.697369999999999
2016,4377983,160211766,01/21/2016,01/21/2016,12:35:00,01/21/2016,12:40:00,307,,,183 CLAIRE DR SE,0511,2202,30,1,Day,Thu,20,BURGLARY-RESIDENCE,Lakewood Heights,Y,-84.382220000000004,33.704900000000002
2016,4377984,160211895,01/21/2016,01/20/2016,16:00:00,01/20/2016,17:00:00,602,,,1083 EUCLID AVE NE,0640,2305,,1,Eve,Wed,13,LARCENY-FROM VEHICLE,Inman Park,N,-84.351600000000005,33.763089999999998
2016,4377985,160211919,01/21/2016,01/14/2016,09:12:00,01/14/2016,09:20:00,211,,,761 SIDNEY MARCUS BLVD NE,0630,2303,,1,Day,Thu,23,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.363079999999997,33.82564
2016,4377986,160211932,01/21/2016,01/09/2016,17:00:00,01/09/2016,19:25:00,505,,,817 W PEACHTREE ST NE,0670,2308,,2,Eve,Sat,,LARCENY-NON VEHICLE,Midtown,E,-84.386970000000005,33.776960000000003
2016,4377987,160211938,01/21/2016,01/21/2016,14:02:00,01/21/2016,15:45:00,210,APT,8440,3393 PEACHTREE RD NE,0630,2303,,1,Day,Thu,8,LARCENY-NON VEHICLE,Lenox,B,-84.364260000000002,33.84892
2016,4377988,160211967,01/21/2016,01/20/2016,19:30:00,01/21/2016,16:00:00,508,,,30 MARIETTA,0670,2308,,1,Unk,Thu,21,LARCENY-NON VEHICLE,Downtown,M,-84.390540000000001,33.754919999999998
2016,4377989,160211981,01/21/2016,01/20/2016,09:00:00,01/21/2016,14:21:00,413,,,4020 WAITS AVE SW,0670,2308,,1,Unk,Wed,20,LARCENY-NON VEHICLE,Fairburn,P,-84.521050000000002,33.69258
2016,4377990,160211986,01/21/2016,01/21/2016,07:00:00,01/21/2016,14:00:00,301,,,362 HILLSIDE DR SW,0521,2204,,1,Day,Thu,20,BURGLARY-RESIDENCE,Capitol View Manor,X,-84.399469999999994,33.716180000000001
2016,4377991,160212011,01/21/2016,01/21/2016,13:00:00,01/21/2016,14:41:00,208,,11,3495 PIEDMONT RD NE,0670,2308,,1,Day,Thu,11,LARCENY-NON VEHICLE,North Buckhead,B,-84.377549999999999,33.850050000000003
2016,4377992,160212025,01/21/2016,01/21/2016,12:00:00,01/21/2016,13:30:00,410,,,1979 MARVIN LN SW,0511,2202,,1,Day,Thu,20,BURGLARY-RESIDENCE,Campbellton Road,R,-84.473320000000001,33.701059999999998
2016,4377993,160212094,01/21/2016,01/21/2016,15:15:00,01/21/2016,15:15:00,213,,,1700 MONROE DR NE,0630,2303,20,1,Eve,Thu,12,LARCENY-NON VEHICLE,Piedmont Heights,F,-84.373069999999998,33.800519999999999
2016,4377994,160212129,01/21/2016,01/18/2016,12:00:00,01/21/2016,14:20:00,108,,,286 SEWANEE AVE NW,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Dixie Hills,J,-84.465299999999999,33.76108
2016,4377995,160212136,01/21/2016,01/04/2016,14:00:00,01/04/2016,16:00:00,104,,,1077 FAIR ST SW,0521,2204,,1,Eve,Mon,,BURGLARY-RESIDENCE,Ashview Heights,T,-84.422989999999999,33.74926
2016,4377996,160212157,01/21/2016,01/21/2016,15:40:00,01/27/2016,16:00:00,105,,,1610 JOSEPH E BOONE BLVD NW,0512,2203,,1,Unk,Unk,20,BURGLARY-NONRES,West Lake,J,-84.440550000000002,33.76332
2016,4377997,160212279,01/21/2016,01/21/2016,16:00:00,01/21/2016,16:00:00,102,APT,1220,870 MAYSON TURNER RD NW,0345,1209,,2,Eve,Thu,26,ROBBERY-RESIDENCE,Vine City,L,-84.416290000000004,33.756
2016,4377998,160212326,01/21/2016,01/21/2016,10:00:00,01/21/2016,16:00:00,202,,,1175 W CONWAY DR NW,0511,2202,,1,Day,Thu,20,BURGLARY-RESIDENCE,Mt. Paran/Northside,A,-84.424490000000006,33.867280000000001
2016,4377999,160212444,01/21/2016,01/21/2016,17:00:00,01/21/2016,17:05:00,414,,,3730 CARMIA DR SW,0630,2303,10,1,Eve,Thu,12,LARCENY-NON VEHICLE,Princeton Lakes,P,-84.510199999999998,33.655279999999998
2016,4378000,160212493,01/21/2016,01/21/2016,11:30:00,01/21/2016,16:55:00,412,,1131,4050 SOUTHWOOD CIR SW,0511,2202,,2,Day,Thu,1,BURGLARY-RESIDENCE,Ben Hill Terrace,P,-84.520759999999996,33.696089999999998
2016,4378001,160212514,01/21/2016,01/21/2016,16:59:00,01/21/2016,17:10:00,111,,82,3155 HICKMAN DR NW,0511,2202,,1,Eve,Thu,26,BURGLARY-RESIDENCE,,I,-84.490279999999998,33.755070000000003
2016,4378002,160212582,01/21/2016,01/21/2016,17:23:00,01/21/2016,17:23:00,313,,,3012 JONESBORO RD SE,0710,2404,,1,Eve,Thu,23,AUTO THEFT,South River Gardens,Z,-84.371560000000002,33.672249999999998
2016,4378003,160212598,01/21/2016,01/21/2016,17:10:00,01/21/2016,17:25:00,609,,,1225 CAROLINE ST NE,0630,2303,,1,Eve,Thu,12,LARCENY-NON VEHICLE,Edgewood,O,-84.348129999999998,33.756050000000002
2016,4378004,160212642,01/21/2016,01/02/2016,07:00:00,01/21/2016,17:41:00,509,,913,530 PIEDMONT AVE NE,0690,2399,,1,Unk,Unk,26,LARCENY-NON VEHICLE,Downtown,M,-84.382080000000002,33.769089999999998
2016,4378005,160212650,01/21/2016,01/21/2016,15:00:00,01/21/2016,18:00:00,603,,,386 NORTH AVE NE,0670,2308,,1,Eve,Thu,,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.374449999999996,33.771540000000002
2016,4378006,160212653,01/21/2016,01/21/2016,03:00:00,01/21/2016,12:00:00,305,,3110,156 MOURY AVE SW,0640,2305,,1,Day,Thu,18,LARCENY-FROM VEHICLE,The Villages at Carver,Y,-84.388509999999997,33.712649999999996
2016,4378007,160212657,01/21/2016,01/21/2016,17:00:00,01/21/2016,17:45:00,102,,,835 MARTIN L KING JR DR NW,0630,2303,,1,Eve,Thu,8,LARCENY-NON VEHICLE,Vine City,L,-84.414569999999998,33.755040000000001
2016,4378008,160212713,01/21/2016,01/20/2016,20:00:00,01/21/2016,18:00:00,204,,,168 AMHERST PL NW,0210,1102,10,1,Unk,Thu,20,RAPE,Cross Creek,C,-84.427869999999999,33.819960000000002
2016,4378009,160212756,01/21/2016,01/21/2016,11:30:00,01/21/2016,12:30:00,501,,,375 18TH ST NW @TARGET - 18TH,0630,2303,,1,Day,Thu,,LARCENY-NON VEHICLE,Atlantic Station,E,-84.399209999999997,33.793030000000002
2016,4378010,160212760,01/21/2016,01/21/2016,14:45:00,01/21/2016,15:45:00,610,,G-6,1800 MEMORIAL DR SE,0521,2204,,1,Eve,Thu,20,BURGLARY-RESIDENCE,Kirkwood,O,-84.329099999999997,33.747520000000002
2016,4378011,160212819,01/21/2016,01/21/2016,18:30:00,01/21/2016,18:39:00,307,,,1827 LAKEWOOD TER SE,0341,1206,,1,Eve,Thu,20,ROBBERY-PEDESTRIAN,Lakewood Heights,Y,-84.379419999999996,33.704340000000002
2016,4378012,160212886,01/21/2016,01/21/2016,12:00:00,01/21/2016,18:00:00,410,,C-1,2640 CAMPBELLTON RD SW,0511,2202,,1,Eve,Thu,20,BURGLARY-RESIDENCE,Campbellton Road,R,-84.47475,33.70252
2016,4378013,160212909,01/21/2016,01/21/2016,19:09:00,01/21/2016,19:09:00,405,,,170 BARFIELD AVE SW,0311,1204,,1,Eve,Thu,13,ROBBERY-PEDESTRIAN,Florida Heights,I,-84.461359999999999,33.751159999999999
2016,4378014,160212966,01/21/2016,01/21/2016,19:20:00,01/21/2016,20:00:00,610,,,1655 MEMORIAL DR SE,0630,2303,,1,Eve,Thu,8,LARCENY-NON VEHICLE,Kirkwood,O,-84.333799999999997,33.74718
2016,4378015,160213075,01/21/2016,01/21/2016,19:00:00,01/21/2016,20:10:00,102,,,835 MARTIN L KING JR DR NW,0630,2303,,1,Eve,Thu,8,LARCENY-NON VEHICLE,Vine City,L,-84.414569999999998,33.755040000000001
2016,4378016,160213092,01/21/2016,01/21/2016,05:30:00,01/21/2016,20:00:00,401,,,572 ATWOOD ST SW,0511,2202,,1,Day,Thu,20,BURGLARY-RESIDENCE,West End,T,-84.428759999999997,33.739460000000001
2016,4378017,160213096,01/22/2016,01/21/2016,19:30:00,01/21/2016,20:00:00,503,,,848 PEACHTREE ST NE,0640,2305,,1,Eve,Thu,18,LARCENY-FROM VEHICLE,Midtown,E,-84.384529999999998,33.776150000000001
2016,4378018,160213186,01/21/2016,01/21/2016,19:30:00,01/21/2016,20:54:00,311,,G-3,2950 SPRINGDALE RD SW,0710,2404,,1,Eve,Thu,26,AUTO THEFT,Hammond Park,X,-84.41619,33.674790000000002
2016,4378019,160213282,01/21/2016,01/21/2016,18:00:00,01/21/2016,20:00:00,409,,,1586 DODSON DR SW,0690,2399,,1,Eve,Thu,23,LARCENY-NON VEHICLE,Cascade Heights,I,-84.474130000000002,33.712440000000001
2016,4378020,160213286,01/21/2016,01/21/2016,05:30:00,01/21/2016,21:30:00,102,APT,205,813 MAGNOLIA WAY NW,0511,2202,,2,Unk,Thu,26,BURGLARY-RESIDENCE,Vine City,L,-84.414159999999995,33.758229999999998
2016,4378021,160213302,01/21/2016,01/21/2016,21:47:00,01/21/2016,21:55:00,412,,,4511 CAMPBELLTON RD SW,0410,1314,,1,Eve,Thu,23,AGG ASSAULT,,P,-84.535669999999996,33.696249999999999
2016,4378022,160213378,01/21/2016,01/21/2016,16:30:00,01/21/2016,19:30:00,109,,,930 HALL ST NW,0710,2404,20,1,Eve,Thu,26,AUTO THEFT,Almond Park,G,-84.46593,33.780540000000002
2016,4378023,160213380,01/21/2016,01/21/2016,14:00:00,01/21/2016,21:00:00,509,,311,140 PINE ST NE,0670,2308,,1,Eve,Thu,14,LARCENY-NON VEHICLE,Downtown,M,-84.382900000000006,33.767569999999999
2016,4378024,160213388,01/21/2016,01/21/2016,16:45:00,01/21/2016,22:50:00,203,,,2493 BURTZ ST NW,0511,2202,,1,Eve,Thu,20,BURGLARY-RESIDENCE,Riverside,D,-84.470150000000004,33.807589999999998
2016,4378025,160213427,01/21/2016,01/21/2016,23:00:00,01/21/2016,23:05:00,207,,,PEACHTREE RD NE / PALISADES RD NE,0311,1204,,2,Morn,Thu,13,ROBBERY-PEDESTRIAN,Ardmore,E,-84.393659999999997,33.804879999999997
2016,4378026,160213450,01/21/2016,01/20/2016,20:00:00,01/21/2016,23:00:00,205,,,1983 HOWELL MILL RD NW,0710,2404,,1,Unk,Thu,18,AUTO THEFT,Channing Valley,C,-84.412760000000006,33.808839999999996
2016,4378027,160213535,01/21/2016,01/21/2016,20:30:00,01/21/2016,22:53:00,203,,,1600 ELLSWORTH INDUSTRIAL BLVD NW,0640,2305,,1,Eve,Thu,18,LARCENY-FROM VEHICLE,Blandtown,D,-84.428110000000004,33.798259999999999
2016,4378028,160213537,01/21/2016,01/21/2016,20:00:00,01/21/2016,21:00:00,509,,,477 PEACHTREE ST NE,0331,1205,,1,Eve,Thu,13,ROBBERY-PEDESTRIAN,Downtown,M,-84.385239999999996,33.76764
